Text_Type,Chapter,Shloka,Charan,Start_sec,End_sec,Transcript_Devanagari,Expected_Text_From_CSV,Words,Confidence,Status,Notes
Shloka,1,40,A,732.2,736.8,कुलक्षये प्रणश्यन्ति,कुलक्षये प्रणश्यन्ति,"कुलक्षये, प्रणश्यन्ति",High,Correct,Exact match
Shloka,1,40,B,736.8,741.2,कुलधर्माः सनातनाः,कुलधर्माः सनातनाः,"कुलधर्माः, सनातनाः",High,Correct,Exact match
Shloka,1,40,C,741.2,745.2,धर्मे नष्टे कुलं कृत्स्नम्,धर्मे नष्टे कुलं कृत्स्नम्,"धर्मे, नष्टे, कुलम्, कृत्स्नम्",High,Correct,Exact match
Shloka,1,40,D,745.2,750,अधर्मोऽभिभवत्युत,अधर्मोऽभिभवत्युत,"अधर्मः, अभिभवति, उत",High,Correct,Exact match
Shloka,1,41,A,750,754.5,अधर्माभिभवात्कृष्ण,अधर्माभिभवात्कृष्ण,"अधर्माभिभवात्, कृष्ण",High,Correct,Exact match
Shloka,1,41,B,754.5,759,प्रदोषन्ति कुलस्त्रियः,प्रदोषन्ति कुलस्त्रियः,"प्रदोषन्ति, कुलस्त्रियः",High,Correct,Exact match
Shloka,1,41,C,759,763.2,स्त्रीषु दुष्टासु वार्ष्णेय,स्त्रीषु दुष्टासु वार्ष्णेय,"स्त्रीषु, दुष्टासु, वार्ष्णेय",High,Correct,Exact match
Shloka,1,41,D,763.2,768.2,जायते वर्णसङ्करः,जायते वर्णसङ्करः,"जायते, वर्णसङ्करः",High,Correct,Exact match
Shloka,1,42,A,768.2,772.8,सङ्करो नरकायैव,सङ्करो नरकायैव,"सङ्करः, नरकाय, एव",High,Correct,Exact match
Shloka,1,42,B,772.8,777.2,कुलघ्नानां कुलस्य च,कुलघ्नानां कुलस्य च,"कुलघ्नानाम्, कुलस्य, च",High,Correct,Exact match
Shloka,1,42,C,777.2,781.5,पतन्ति पितरो ह्येषां,पतन्ति पितरो ह्येषां,"पतन्ति, पितरः, हि, एषाम्",High,Correct,Exact match
Shloka,1,42,D,781.5,786.5,लुप्तपिण्डोदकक्रियाः,लुप्तपिण्डोदकक्रियाः,लुप्तपिण्डोदकक्रियाः,High,Correct,Exact match
Shloka,1,43,A,786.5,791,दोषैरेतैः कुलघ्नानां,दोषैरेतैः कुलघ्नानां,"दोषैः, एतैः, कुलघ्नानाम्",High,Correct,Exact match
Shloka,1,43,B,791,795.5,वर्णसङ्करकारकैः,वर्णसङ्करकारकैः,वर्णसङ्करकारकैः,High,Correct,Exact match
Shloka,1,43,C,795.5,799.5,उत्साद्यन्ते जातिधर्माः,उत्साद्यन्ते जातिधर्माः,"उत्साद्यन्ते, जातिधर्माः",High,Correct,Exact match
Shloka,1,43,D,799.5,804.8,कुलधर्माश्च शाश्वताः,कुलधर्माश्च शाश्वताः,"कुलधर्माः, च, शाश्वताः",High,Correct,Exact match
Shloka,1,44,A,804.8,809.5,उत्सन्नकुलधर्माणां,उत्सन्नकुलधर्माणां,उत्सन्नकुलधर्माणाम्,High,Correct,Exact match
Shloka,1,44,B,809.5,813.8,मनुष्याणां जनार्दन,मनुष्याणां जनार्दन,"मनुष्याणाम्, जनार्दन",High,Correct,Exact match
Shloka,1,44,C,813.8,817.8,नरके नियतं वासो,नरके नियतं वासो,"नरके, नियतम्, वासः",High,Correct,Exact match
Shloka,1,44,D,817.8,823,भवतीत्यनुशुश्रुम,भवतीत्यनुशुश्रुम,"भवतीति, अनुशुश्रुम",High,Correct,Exact match
Shloka,1,45,A,823,827.8,अहो बत महत्पापं,अहो बत महत्पापं,"अहो, बत, महत्, पापम्",High,Correct,Exact match
Shloka,1,45,B,827.8,832.2,कर्तुं व्यवसिता वयम्,कर्तुं व्यवसिता वयम्,"कर्तुम्, व्यवसिताः, वयम्",High,Correct,Exact match
Shloka,1,45,C,832.2,836.2,यद्राज्यसुखलोभेन,यद्राज्यसुखलोभेन,"यत्, राज्यसुखलोभेन",High,Correct,Exact match
Shloka,1,45,D,836.2,841.5,हन्तुं स्वजनमुद्यताः,हन्तुं स्वजनमुद्यताः,"हन्तुम्, स्वजनम्, उद्यताः",High,Correct,Exact match
Shloka,1,46,A,841.5,846,यदि मामप्रतीकारम्,यदि मामप्रतीकारम्,"यदि, माम्, अप्रतीकारम्",High,Correct,Exact match
Shloka,1,46,B,846,850.2,अशस्त्रं शस्त्रपाणयः,अशस्त्रं शस्त्रपाणयः,"अशस्त्रम्, शस्त्रपाणयः",High,Correct,Exact match
Shloka,1,46,C,850.2,854.2,धार्तराष्ट्रा रणे हन्युस्,धार्तराष्ट्रा रणे हन्युस्,"धार्तराष्ट्राः, रणे, हन्युः",High,Correct,Exact match
Shloka,1,46,D,854.2,859.5,तन्मे क्षेमतरं भवेत्,तन्मे क्षेमतरं भवेत्,"तत्, मे, क्षेमतरम्, भवेत्",High,Correct,Exact match
Speaker_Label,1,47,-,859.5,863.5,सञ्जय उवाच,सञ्जय उवाच,-,High,Correct,Exact match
Shloka,1,47,A,863.5,868,एवमुक्त्वार्जुनः सङ्ख्ये,एवमुक्त्वार्जुनः सङ्ख्ये,"एवम्, उक्त्वा, अर्जुनः, सङ्ख्ये",High,Correct,Exact match
Shloka,1,47,B,868,872.2,रथोपस्थ उपाविशत,रथोपस्थ उपाविशत,"रथोपस्थे, उपाविशत्",High,Correct,Exact match
Shloka,1,47,C,872.2,876.5,विसृज्य सशरं चापं,विसृज्य सशरं चापं,"विसृज्य, सशरम्, चापम्",High,Correct,Exact match
Shloka,1,47,D,876.5,882,शोकसंविग्नमानसः,शोकसंविग्नमानसः,शोकसंविग्नमानसः,High,Correct,Exact match
Pushpika,1,0,-,882,908,ॐ तत्सदिति श्रीमद्भगवद्गीतासूपनिषत्सु ...,ॐ तत्सदिति श्रीमद्भगवद्गीतासु उपनिषत्सु ब्रह्मविद्यायां योगशास्त्रे श्रीकृष्णार्जुनसंवादे अर्जुनविषादयोगो नाम प्रथमोऽध्यायः ॥,-,High,Correct,Complete text verified accurately
Prayer,2,0,-,0,4.9,ॐ श्री परमात्मने नमः,ॐ श्री परमात्मने नमः,-,High,Correct,Exact match
Chapter_Title,2,0,-,4.9,9.1,श्रीमद्भगवद्गीता,श्रीमद्भगवद्गीता,-,High,Correct,Exact match
Chapter_Heading,2,0,-,9.1,13.9,अथ द्वितीयोऽध्यायः,अथ द्वितीयोऽध्यायः,-,High,Correct,Exact match
Speaker_Label,2,1,-,13.9,17.5,सञ्जय उवाच,सञ्जय उवाच,-,High,Correct,Exact match
Shloka,2,1,A,17.5,21.8,तं तथा कृपयाविष्टम्,तं तथा कृपयाविष्टम्,"तं, तथा, कृपया, आविष्टम्",High,Correct,Exact match
